address_id,address_string,parsing_errors,address_components,model_id
4879,2001 West Maple Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2001,
        ""last_building_number"": 2001,
        ""street"": ""West Maple Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4880,2206-08 North Halsted Street,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 2206,
        ""last_building_number"": 8,
        ""street"": ""North Halsted Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4881,23215 Ironwood Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 23215,
        ""last_building_number"": 23215,
        ""street"": ""Ironwood Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4882,7535 West Tennessee Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 7535,
        ""last_building_number"": 7535,
        ""street"": ""West Tennessee Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4883,1649 West Belmont Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1649,
        ""last_building_number"": 1649,
        ""street"": ""West Belmont Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4884,5427 Romaine Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5427,
        ""last_building_number"": 5427,
        ""street"": ""Romaine Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4885,27756 Avenue Hopkins,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 27756,
        ""last_building_number"": 27756,
        ""street"": ""Avenue Hopkins""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4886,3190 Atlanta Highway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3190,
        ""last_building_number"": 3190,
        ""street"": ""Atlanta Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4887,8310-8450 Castleton Corner Drive,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 8310,
        ""last_building_number"": 8450,
        ""street"": ""Castleton Corner Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4888,1111 Austin Highway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1111,
        ""last_building_number"": 1111,
        ""street"": ""Austin Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4889,2900-80 North Park Way and 3800-30 30th Street,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 2900,
        ""last_building_number"": 80,
        ""street"": ""North Park Way""
    },
    {
        ""address_type"": ""range"",
        ""first_building_number"": 3800,
        ""last_building_number"": 30,
        ""street"": ""30th Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4890,8715-8727 Santa Monica Boulevard,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 8715,
        ""last_building_number"": 8727,
        ""street"": ""Santa Monica Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4891,3380 Los Coyotes Diagnol,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3380,
        ""last_building_number"": 3380,
        ""street"": ""Los Coyotes Diagnol""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4892,901 West Brand Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 901,
        ""last_building_number"": 901,
        ""street"": ""West Brand Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4893,8300 Culebra Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 8300,
        ""last_building_number"": 8300,
        ""street"": ""Culebra Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4894,60 East Lake Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 60,
        ""last_building_number"": 60,
        ""street"": ""East Lake Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4895,2515 Maricopa Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2515,
        ""last_building_number"": 2515,
        ""street"": ""Maricopa Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4896,4001 Emerald Field Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4001,
        ""last_building_number"": 4001,
        ""street"": ""Emerald Field Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4897,660 North Central Expressway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 660,
        ""last_building_number"": 660,
        ""street"": ""North Central Expressway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4898,5808-6012 South 196th Street,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 5808,
        ""last_building_number"": 6012,
        ""street"": ""South 196th Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4899,50 Emjay Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 50,
        ""last_building_number"": 50,
        ""street"": ""Emjay Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4900,5800 Osuna Road Northeast,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5800,
        ""last_building_number"": 5800,
        ""street"": ""Osuna Road Northeast""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4901,108 Old Standing Springs Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 108,
        ""last_building_number"": 108,
        ""street"": ""Old Standing Springs Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4902,916 Union Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 916,
        ""last_building_number"": 916,
        ""street"": ""Union Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4903,3101 Broadway Blvd.,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3101,
        ""last_building_number"": 3101,
        ""street"": ""Broadway Blvd.""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4904,10925-11091 Northwest 27th Street,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 10925,
        ""last_building_number"": 11091,
        ""street"": ""Northwest 27th Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4905,900-930 North Federal Highway,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 900,
        ""last_building_number"": 930,
        ""street"": ""North Federal Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4906,11312 US Highway 15 - 501 North,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 11312,
        ""last_building_number"": 11312,
        ""street"": ""US Highway 15 - 501 North""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4907,2000 South IH 35 & 300 Hesters Crossing Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2000,
        ""last_building_number"": 2000,
        ""street"": ""South IH 35""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 300,
        ""last_building_number"": 300,
        ""street"": ""Hesters Crossing Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4908,771 Pleasant Grove Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 771,
        ""last_building_number"": 771,
        ""street"": ""Pleasant Grove Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4909,84-01 Main Street a/k/a 84-01 84th Road,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 84,
        ""last_building_number"": 1,
        ""street"": ""Main Street""
    },
    {
        ""address_type"": ""range"",
        ""first_building_number"": 84,
        ""last_building_number"": 1,
        ""street"": ""84th Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4910,1300 East Main Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1300,
        ""last_building_number"": 1300,
        ""street"": ""East Main Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4911,2021 East Pioneer Parkway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2021,
        ""last_building_number"": 2021,
        ""street"": ""East Pioneer Parkway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4912,3380 North Roop Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3380,
        ""last_building_number"": 3380,
        ""street"": ""North Roop Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4913,3218-3228 West Cary Street,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 3218,
        ""last_building_number"": 3228,
        ""street"": ""West Cary Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4914,4270 Aloma Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4270,
        ""last_building_number"": 4270,
        ""street"": ""Aloma Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4915,1301-1439 East Gage Avenue,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 1301,
        ""last_building_number"": 1439,
        ""street"": ""East Gage Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4916,2601 West Dunlap Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2601,
        ""last_building_number"": 2601,
        ""street"": ""West Dunlap Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4917,300 Metro Center,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 300,
        ""last_building_number"": 300,
        ""street"": ""Metro Center""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4918,6473 Niles Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 6473,
        ""last_building_number"": 6473,
        ""street"": ""Niles Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4919,5011 East Charleston Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5011,
        ""last_building_number"": 5011,
        ""street"": ""East Charleston Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4920,27300 Euclid Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 27300,
        ""last_building_number"": 27300,
        ""street"": ""Euclid Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4921,18811 Alderwood Mall Blvd.,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 18811,
        ""last_building_number"": 18811,
        ""street"": ""Alderwood Mall Blvd.""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4922,One North Wacker Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1,
        ""last_building_number"": 1,
        ""street"": ""North Wacker Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4923,71-95 Fuller Road,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 71,
        ""last_building_number"": 95,
        ""street"": ""Fuller Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4924,1800 Highway 64 East,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1800,
        ""last_building_number"": 1800,
        ""street"": ""Highway 64 East""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4925,4405 RIVERSIDE DR,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4405,
        ""last_building_number"": 4405,
        ""street"": ""RIVERSIDE DR""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4926,1911 South Ferry Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1911,
        ""last_building_number"": 1911,
        ""street"": ""South Ferry Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4927,1000 Central Parkway North,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1000,
        ""last_building_number"": 1000,
        ""street"": ""Central Parkway North""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4928,21 Timpany Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 21,
        ""last_building_number"": 21,
        ""street"": ""Timpany Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4929,739-753 Sherman Street,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 739,
        ""last_building_number"": 753,
        ""street"": ""Sherman Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4930,112 East 103rd Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 112,
        ""last_building_number"": 112,
        ""street"": ""East 103rd Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4931,590 East Silverado Ranch Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 590,
        ""last_building_number"": 590,
        ""street"": ""East Silverado Ranch Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4932,33-15 80th Street,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 33,
        ""last_building_number"": 15,
        ""street"": ""80th Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4933,138-15 Franklin Avenue,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 138,
        ""last_building_number"": 15,
        ""street"": ""Franklin Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4934,3421 Auburn Blvd.,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3421,
        ""last_building_number"": 3421,
        ""street"": ""Auburn Blvd.""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4935,15401 NE 6th Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 15401,
        ""last_building_number"": 15401,
        ""street"": ""NE 6th Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4936,193 Edwards Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 193,
        ""last_building_number"": 193,
        ""street"": ""Edwards Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4937,245-499 Spanish River Blvd.,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 245,
        ""last_building_number"": 499,
        ""street"": ""Spanish River Blvd.""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4938,7979 Riviera Boulevard and 600 Baldwin Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 7979,
        ""last_building_number"": 7979,
        ""street"": ""Riviera Boulevard""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 600,
        ""last_building_number"": 600,
        ""street"": ""Baldwin Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
4939,3430 East Tropicana Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3430,
        ""last_building_number"": 3430,
        ""street"": ""East Tropicana Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
